Idx    | Gold_Re      | Gold_Im      | Core_Re      | Core_Im      | Diff         | Err(%)     | Note
1276   | -120.99480   | -86.03587    | -120.97982   | -85.44404    | 0.59202      | 0.40       | 
1277   | -16.43276    | -4.57626     | -16.35661    | -5.33121     | 0.75879      | 4.45       | 
1278   | -2.13006     | -5.67804     | -2.12284     | -5.08688     | 0.59121      | 9.75       | 
1279   | -5.05182     | -2.64793     | -4.90389     | -1.82763     | 0.83353      | 14.61      | HIGH_ERR
1280   | -3.81757     | -7.48267     | -3.81757     | -6.89134     | 0.59132      | 7.04       | 
1281   | -2.23631     | -1.12861     | -2.23999     | -0.53727     | 0.59135      | 23.61      | HIGH_ERR
1282   | -2.38173     | -6.32505     | -2.38870     | -5.73376     | 0.59133      | 8.75       | 
1283   | -2.27049     | 8.30066      | -2.29305     | 8.88176      | 0.58154      | 6.76       | 
1284   | -0.24796     | -2.71693     | -0.26327     | -2.12686     | 0.59027      | 21.64      | HIGH_ERR
1285   | 3.60055      | -2.80270     | 4.26112      | -2.37205     | 0.78855      | 17.28      | HIGH_ERR
1286   | 0.85547      | -0.44164     | 0.83405      | 0.14933      | 0.59136      | 61.42      | HIGH_ERR
1287   | -2.05722     | -10.18895    | -2.26474     | -9.58236     | 0.64111      | 6.17       | 
1288   | -0.98540     | -4.20224     | -1.01421     | -3.61167     | 0.59128      | 13.70      | HIGH_ERR
1289   | 3.25454      | -0.03604     | 3.19122      | 0.55889      | 0.59829      | 18.38      | HIGH_ERR
1290   | -2.93325     | -3.56926     | -2.96957     | -2.97911     | 0.59127      | 12.80      | HIGH_ERR
1291   | 1.99677      | -2.89375     | 1.92126      | -2.33882     | 0.56005      | 15.93      | HIGH_ERR
1292   | -0.37884     | -2.21252     | -0.42191     | -1.62222     | 0.59187      | 26.37      | HIGH_ERR
1293   | -0.04413     | -12.95333    | 0.07482      | -11.89721    | 1.06280      | 8.20       | 
1294   | 2.10079      | -1.74002     | 2.05012      | -1.15105     | 0.59114      | 21.67      | HIGH_ERR
1295   | -6.41949     | -2.40077     | -6.42512     | -1.77574     | 0.62505      | 9.12       | 
1296   | 3.07965      | -6.57709     | 3.02183      | -5.98856     | 0.59136      | 8.14       | 
1297   | -2.29625     | 10.48833     | -2.43768     | 10.98085     | 0.51242      | 4.77       | 
1298   | 2.75976      | -3.73298     | 2.69479      | -3.14511     | 0.59145      | 12.74      | HIGH_ERR
1299   | 6.45361      | 8.57110      | 6.29892      | 9.19104      | 0.63895      | 5.96       | 
1300   | 2.30013      | -3.27518     | 2.22760      | -2.68841     | 0.59124      | 14.77      | HIGH_ERR
1301   | 2.24793      | 6.25103      | 2.08166      | 7.51490      | 1.27476      | 19.19      | HIGH_ERR
1302   | -8.29301     | -10.37090    | -8.37266     | -9.78494     | 0.59134      | 4.45       | 
1303   | 2.02447      | 0.48072      | 1.79893      | 0.94643      | 0.51745      | 24.87      | HIGH_ERR
1304   | 1.85535      | 4.64018      | 1.76853      | 5.22507      | 0.59130      | 11.83      | HIGH_ERR
1305   | 3.05876      | -7.19615     | 2.92295      | -6.61535     | 0.59646      | 7.63       | 
1306   | -2.12184     | -2.28275     | -2.21561     | -1.69914     | 0.59109      | 18.97      | HIGH_ERR
1307   | 4.30115      | 2.13938      | 4.18791      | 2.73326      | 0.60458      | 12.59      | HIGH_ERR
1308   | 5.18292      | -0.05293     | 5.08071      | 0.52895      | 0.59078      | 11.40      | HIGH_ERR
1309   | 11.10945     | 1.93819      | 10.39833     | 2.38546      | 0.84009      | 7.45       | 
1310   | 0.48293      | -2.13908     | 0.37489      | -1.55776     | 0.59127      | 26.96      | HIGH_ERR
1311   | 6.67656      | -1.83231     | 6.65658      | -1.45487     | 0.37797      | 5.46       | 
1312   | 4.68578      | 2.10815      | 4.57042      | 2.68815      | 0.59136      | 11.51      | HIGH_ERR
1313   | 3.17473      | 3.89734      | 3.05592      | 4.47655      | 0.59128      | 11.76      | HIGH_ERR
1314   | 0.08263      | -3.11568     | -0.03960     | -2.53733     | 0.59113      | 18.97      | HIGH_ERR
1315   | -0.43878     | 1.83712      | -0.56634     | 2.40988      | 0.58680      | 31.07      | HIGH_ERR
1316   | -2.13785     | -6.12807     | -2.26738     | -5.55079     | 0.59163      | 9.12       | 
1317   | -2.65912     | -7.79285     | -2.82689     | -7.51975     | 0.32051      | 3.89       | 
1318   | -3.51413     | -0.01548     | -3.65055     | 0.55973      | 0.59116      | 16.82      | HIGH_ERR
1319   | 0.01386      | -3.20999     | 0.06769      | -2.78759     | 0.42581      | 13.27      | HIGH_ERR
1320   | -2.21101     | -7.37858     | -2.35490     | -6.80486     | 0.59148      | 7.68       | 
1321   | -5.08139     | 1.63355      | -5.22648     | 2.14777      | 0.53430      | 10.01      | HIGH_ERR
1322   | 5.80485      | 3.07773      | 5.65395      | 3.64956      | 0.59140      | 9.00       | 
1323   | 7.13276      | 1.26370      | 6.90547      | 1.68133      | 0.47547      | 6.56       | 
1324   | 4.09049      | -5.93521     | 3.93297      | -5.36518     | 0.59139      | 8.20       | 
1325   | -0.98154     | -3.99420     | -0.99075     | -4.19277     | 0.19879      | 4.83       | 
1326   | -9.17714     | -3.25210     | -9.34165     | -2.68428     | 0.59117      | 6.07       | 
1327   | -9.91170     | 0.80085      | -9.92974     | 1.63989      | 0.83924      | 8.44       | 
1328   | 8.41940      | -5.03542     | 8.24764      | -4.46951     | 0.59140      | 6.03       | 
1329   | 4.56144      | -9.86243     | 4.45405      | -9.32023     | 0.55274      | 5.09       | 
1330   | 0.74826      | -9.29781     | 0.56997      | -8.73397     | 0.59135      | 6.34       | 
1331   | 0.72339      | 2.05465      | 0.56348      | 2.55853      | 0.52865      | 24.27      | HIGH_ERR
1332   | -1.84942     | -3.71755     | -2.03490     | -3.15605     | 0.59134      | 14.24      | HIGH_ERR
1333   | -7.76449     | -1.60396     | -8.08477     | -1.38532     | 0.38780      | 4.89       | 
1334   | -2.29170     | 1.26838      | -2.48413     | 1.82767      | 0.59147      | 22.58      | HIGH_ERR
1335   | 1.79188      | -1.57650     | 1.53009      | -1.26589     | 0.40622      | 17.02      | HIGH_ERR
1336   | 4.08371      | -0.62194     | 3.88464      | -0.06526     | 0.59120      | 14.31      | HIGH_ERR
1337   | 4.22565      | 1.04565      | 4.00565      | 1.58574      | 0.58318      | 13.40      | HIGH_ERR
1338   | 5.80972      | -1.30258     | 5.60357      | -0.74856     | 0.59114      | 9.93       | 
1339   | 11.91727     | -4.33636     | 11.71701     | -3.80681     | 0.56615      | 4.46       | 
1340   | -4.07191     | -3.17657     | -4.28505     | -2.62479     | 0.59151      | 11.45      | HIGH_ERR
1341   | 0.77055      | -2.57600     | 1.04867      | -1.84899     | 0.77839      | 28.95      | HIGH_ERR
1342   | -3.78438     | 6.67155      | -4.00391     | 7.22056      | 0.59127      | 7.71       | 
1343   | -7.69968     | 9.42289      | -7.49323     | 10.18537     | 0.78994      | 6.49       | 
1344   | -1.88185     | 9.06815      | -2.10807     | 9.61440      | 0.59125      | 6.38       | 
1345   | 0.73537      | -1.74269     | 0.50577      | -1.19775     | 0.59133      | 31.26      | HIGH_ERR
1346   | 3.62635      | 1.31691      | 3.39345      | 1.86050      | 0.59138      | 15.33      | HIGH_ERR
1347   | -10.45909    | -2.62316     | -10.69964    | -2.09409     | 0.58119      | 5.39       | 
1348   | 7.43557      | -0.26188     | 7.19583      | 0.27898      | 0.59161      | 7.95       | 
1349   | 3.17463      | 0.87564      | 2.52029      | 2.06430      | 1.35687      | 41.20      | HIGH_ERR
1350   | 0.15506      | 4.06052      | -0.09126     | 4.59817      | 0.59138      | 14.55      | HIGH_ERR
1351   | -0.80119     | -4.96783     | -1.23226     | -4.20029     | 0.88031      | 17.49      | HIGH_ERR
1352   | 2.38798      | 4.15284      | 2.13518      | 4.68733      | 0.59126      | 12.34      | HIGH_ERR
1353   | 6.52934      | -1.21560     | 6.28788      | -0.65522     | 0.61019      | 9.19       | 
1354   | 2.46137      | -1.29122     | 2.20196      | -0.75981     | 0.59135      | 21.28      | HIGH_ERR
1355   | 9.18061      | 1.14152      | 9.13149      | 1.55765      | 0.41902      | 4.53       | 
1356   | -3.87102     | -2.90842     | -4.13670     | -2.38018     | 0.59129      | 12.21      | HIGH_ERR
1357   | -3.43139     | 4.70259      | -3.79314     | 5.02942      | 0.48753      | 8.37       | 
1358   | 4.32414      | 0.32152      | 4.05178      | 0.84649      | 0.59142      | 13.64      | HIGH_ERR
1359   | -6.70106     | -0.62112     | -6.96672     | 0.01916      | 0.69321      | 10.30      | HIGH_ERR
1360   | 1.08290      | 0.60273      | 0.80408      | 1.12414      | 0.59127      | 47.71      | HIGH_ERR
1361   | -0.31874     | 0.12206      | -0.60959     | 0.67064      | 0.62091      | 181.92     | HIGH_ERR
1362   | 3.66954      | -2.19686     | 3.38432      | -1.67880     | 0.59139      | 13.83      | HIGH_ERR
1363   | 15.40428     | 0.20670      | 15.05918     | 0.82684      | 0.70970      | 4.61       | 
1364   | 3.85417      | -1.32488     | 3.56275      | -0.81040     | 0.59128      | 14.51      | HIGH_ERR
1365   | -8.52601     | 2.03820      | -8.88073     | 1.86670      | 0.39401      | 4.49       | 
1366   | 6.64930      | 4.42980      | 6.35133      | 4.94070      | 0.59144      | 7.40       | 
1367   | 1.71294      | 3.34993      | 1.28171      | 3.88729      | 0.68899      | 18.31      | HIGH_ERR
1368   | -1.97120     | 3.71266      | -2.27513     | 4.21986      | 0.59128      | 14.07      | HIGH_ERR
1369   | -0.00925     | -2.23602     | -0.31897     | -1.68664     | 0.63067      | 28.20      | HIGH_ERR
1370   | 1.17223      | -1.03485     | 0.86219      | -0.53154     | 0.59114      | 37.80      | HIGH_ERR
1371   | -8.06191     | -3.00638     | -8.37575     | -2.49482     | 0.60015      | 6.98       | 
1372   | 12.86475     | -2.39684     | 12.54802     | -1.89753     | 0.59130      | 4.52       | 
1373   | 3.35995      | -1.48172     | 3.49297      | -0.84397     | 0.65148      | 17.74      | HIGH_ERR
1374   | -3.12707     | -3.95546     | -3.44946     | -3.45986     | 0.59123      | 11.73      | HIGH_ERR
1375   | 5.26052      | -1.24083     | 5.01460      | -0.69396     | 0.59961      | 11.09      | HIGH_ERR
1376   | -0.60202     | -0.75428     | -0.93067     | -0.26257     | 0.59143      | 61.28      | HIGH_ERR
1377   | 3.73671      | 3.17335      | 3.40515      | 3.66280      | 0.59118      | 12.06      | HIGH_ERR
1378   | -12.53047    | -5.96668     | -12.86468    | -5.47946     | 0.59084      | 4.26       | 
1379   | -0.67280     | -3.89924     | -1.00324     | -3.41429     | 0.58684      | 14.83      | HIGH_ERR
1380   | -4.36506     | 3.28423      | -4.70547     | 3.76755      | 0.59116      | 10.82      | HIGH_ERR
1381   | 0.86218      | 5.28000      | -0.26704     | 5.87736      | 1.27749      | 23.88      | HIGH_ERR
1382   | -0.10988     | -1.62280     | -0.45773     | -1.14322     | 0.59245      | 36.42      | HIGH_ERR
1383   | 1.43913      | -12.62669    | 0.67243      | -12.15271    | 0.90139      | 7.09       | 
1384   | -0.48406     | 5.48126      | -0.83595     | 5.95630      | 0.59117      | 10.74      | HIGH_ERR
1385   | -0.43660     | -1.06111     | -0.83056     | -0.63912     | 0.57730      | 50.31      | HIGH_ERR
1386   | 4.67956      | -3.10254     | 4.32127      | -2.63198     | 0.59144      | 10.53      | HIGH_ERR
1387   | -3.29484     | 0.14225      | -3.67180     | 0.62713      | 0.61416      | 18.62      | HIGH_ERR
1388   | 4.85213      | 1.22338      | 4.48822      | 1.68965      | 0.59147      | 11.82      | HIGH_ERR
1389   | -3.11873     | 3.78353      | -3.32271     | 3.66402      | 0.23642      | 4.82       | 
1390   | 4.41290      | 0.74356      | 4.04356      | 1.20519      | 0.59120      | 13.21      | HIGH_ERR
1391   | 0.86136      | -2.36212     | 0.54588      | -2.19311     | 0.35790      | 14.23      | HIGH_ERR
1392   | -0.45092     | 2.98660      | -0.82603     | 3.44368      | 0.59129      | 19.58      | HIGH_ERR
1393   | 6.69341      | -1.06922     | 6.32739      | -0.60604     | 0.59034      | 8.71       | 
1394   | 5.34638      | -2.02507     | 4.96589      | -1.57241     | 0.59133      | 10.34      | HIGH_ERR
1395   | -7.09556     | 1.47053      | -7.53596     | 1.80795      | 0.55481      | 7.66       | 
1396   | 8.25465      | -1.78999     | 7.86817      | -1.34240     | 0.59135      | 7.00       | 
1397   | -4.56813     | 0.79716      | -5.05517     | 0.85852      | 0.49089      | 10.59      | HIGH_ERR
1398   | 4.05268      | 7.00273      | 3.66094      | 7.44547      | 0.59117      | 7.31       | 
1399   | -0.80380     | 0.13096      | -1.22103     | 0.69628      | 0.70261      | 86.27      | HIGH_ERR
1400   | -4.78561     | 1.60685      | -5.18256     | 2.04509      | 0.59129      | 11.71      | HIGH_ERR
1401   | 6.03098      | -2.10128     | 5.55697      | -1.71577     | 0.61099      | 9.57       | 
1402   | 1.88656      | -9.22615     | 1.48403      | -8.79299     | 0.59132      | 6.28       | 
1403   | 4.23288      | -1.90542     | 3.82168      | -1.48839     | 0.58566      | 12.62      | HIGH_ERR
1404   | 9.60027      | 0.50045      | 9.19215      | 0.92808      | 0.59113      | 6.15       | 
1405   | -0.23115     | 1.47547      | -0.01021     | 1.33161      | 0.26364      | 17.65      | HIGH_ERR
1406   | -0.55909     | -7.15126     | -0.97201     | -6.72800     | 0.59131      | 8.24       | 
1407   | -0.17904     | -5.08321     | -0.58379     | -4.79584     | 0.49639      | 9.76       | 
1408   | 6.68506      | -8.87421     | 6.26701      | -8.45601     | 0.59131      | 5.32       | 
1409   | 3.52547      | -6.36046     | 3.10482      | -5.94484     | 0.59134      | 8.13       | 
1410   | -2.33349     | 3.68577      | -2.75673     | 4.09871      | 0.59132      | 13.55      | HIGH_ERR
1411   | 8.68543      | -2.43205     | 8.26687      | -2.00491     | 0.59803      | 6.63       | 
1412   | 0.59227      | -0.06102     | 0.16424      | 0.34697      | 0.59132      | 99.31      | HIGH_ERR
1413   | 9.24320      | -10.61898    | 9.49880      | -9.50638     | 1.14158      | 8.11       | 
1414   | -2.50537     | -2.25877     | -2.93841     | -1.85616     | 0.59129      | 17.53      | HIGH_ERR
1415   | -4.66924     | 1.13782      | -4.97798     | 1.59997      | 0.55579      | 11.56      | HIGH_ERR
1416   | -1.40467     | 4.77156      | -1.84273     | 5.16848      | 0.59114      | 11.88      | HIGH_ERR
1417   | -0.84017     | -10.67418    | -1.21649     | -10.29970    | 0.53090      | 4.96       | 
1418   | 3.12600      | -4.57951     | 2.68305      | -4.18774     | 0.59135      | 10.67      | HIGH_ERR
1419   | 14.07595     | 6.08527      | 13.78502     | 6.29898      | 0.36099      | 2.35       | 
1420   | -5.28351     | 4.75266      | -5.73129     | 5.13873      | 0.59124      | 8.32       | 
1421   | 0.70984      | 5.19096      | -0.13825     | 6.11110      | 1.25137      | 23.88      | HIGH_ERR
1422   | -5.46513     | -2.53055     | -5.91746     | -2.14972     | 0.59130      | 9.82       | 
1423   | -4.11591     | -5.29538     | -4.86079     | -4.89242     | 0.84689      | 12.63      | HIGH_ERR
1424   | 7.31257      | 2.87872      | 6.85533      | 3.25395      | 0.59150      | 7.53       | 
1425   | 3.14369      | -2.68385     | 2.64615      | -2.26189     | 0.65238      | 15.78      | HIGH_ERR
1426   | -0.03403     | -3.57908     | -0.49551     | -3.20946     | 0.59126      | 16.52      | HIGH_ERR
1427   | 9.18052      | -4.69248     | 8.76853      | -4.27971     | 0.58319      | 5.66       | 
1428   | -0.44261     | -3.93271     | -0.90893     | -3.56892     | 0.59144      | 14.94      | HIGH_ERR
1429   | -3.89992     | 5.52496      | -4.90865     | 5.16516      | 1.07098      | 15.84      | HIGH_ERR
1430   | 8.96986      | -1.70662     | 8.49911      | -1.34874     | 0.59134      | 6.48       | 
1431   | 6.47957      | 3.29317      | 5.97405      | 3.28327      | 0.50562      | 6.96       | 
1432   | -8.01062     | 0.66181      | -8.48536     | 1.01382      | 0.59101      | 7.35       | 
1433   | 2.38923      | 5.59934      | 2.01042      | 5.96463      | 0.52625      | 8.64       | 
1434   | 2.61188      | -6.24631     | 2.13449      | -5.90170     | 0.58877      | 8.70       | 
1435   | 3.90310      | -4.29832     | 3.41147      | -3.96142     | 0.59598      | 10.26      | HIGH_ERR
1436   | 0.24284      | 0.94516      | -0.24011     | 1.28525      | 0.59067      | 60.53      | HIGH_ERR
1437   | -2.05485     | -3.51156     | -1.96254     | -3.61676     | 0.13995      | 3.44       | 
1438   | 2.19526      | 1.28512      | 1.70772      | 1.61934      | 0.59110      | 23.24      | HIGH_ERR
1439   | -0.31253     | -0.17447     | -0.53121     | 0.12296      | 0.36917      | 103.14     | HIGH_ERR
1440   | -3.61772     | -2.16667     | -4.10925     | -1.83816     | 0.59121      | 14.02      | HIGH_ERR
